"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq"
NA,"33236862",NA,"6","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32987639",NA,"816","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30824632",NA,"71","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30301194",NA,"40","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29527677",NA,"1","united states, india",NA,NA,NA,"years",NA,NA,18,44,NA
NA,"27655371",NA,"27","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21142584",NA,"66","sweden, finland",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18008269",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15794185",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14616929",NA,"12","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28870392",NA,NA,"spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34839445",NA,"13","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34727873",NA,"20","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33210546",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32552646",NA,"2517","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30671941",NA,"34","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29659437",NA,"16416","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26563095",NA,"60","norway",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26092285",NA,"488","",NA,NA,NA,"years",NA,NA,12,18,NA
NA,"24293089",NA,"27","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24030685",NA,"38","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23078346",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19218020",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17918102",NA,"843","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17690017",NA,"34","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16919061",NA,"14","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14511278",NA,"31","",NA,NA,NA,"years",37,NA,NA,NA,NA
NA,"10077718",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8902249",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8132436",NA,"17","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1837469",NA,"200","",NA,NA,NA,NA,NA,NA,15,84,NA
NA,"1944843",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2287340",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3042150",NA,"300","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34309832",NA,"17","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34167809",NA,"94","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30764752",NA,"27","english, korean",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28535561",NA,"1","colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28124109",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22054121",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21617837",NA,"198","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20647241",NA,"82","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20224942",NA,"749","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18541610",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18268247",NA,"85","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17040336",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16886935",NA,"81","netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12534583",NA,"542","",NA,NA,NA,"years",NA,NA,16,65,NA
NA,"2647667",NA,"1015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36850939",NA,"5","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36287216",NA,NA,"austria",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34877226",NA,"6","belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33629333",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32827225",NA,"40","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32718873",NA,NA,"spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29037651",NA,"19","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26611681",NA,"105","",NA,NA,NA,"years",27,NA,NA,NA,NA
NA,"25179065",NA,"22","norway",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24875927",NA,"22","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22961605",NA,"69","china",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20629723",NA,"100","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20598914",NA,"79","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20473701",NA,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19040797",NA,"27","chile",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18422717",NA,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17965148",NA,"204","",NA,NA,NA,"years",31.5,31.5,0,63,NA
NA,"17850348",NA,"15","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17598764",NA,"52","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16417598",NA,"20","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16109053",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14741072",NA,"167","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10525978",NA,"257","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8933994",NA,"20","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8550364",NA,"31","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8787254",NA,"160","",NA,NA,NA,"years",NA,NA,30,60,NA
NA,"8568424",NA,"400","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7881452",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36287263",NA,NA,"austria",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35056352",NA,"11","germany, iran, italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33396262",NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30837930",NA,"627","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27134678",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24646429",NA,"6","norway",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20303198",NA,"383","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19837005",NA,"80","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18174847",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16351563",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10384247",NA,"50","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9137849",NA,"20","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8902248",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7535192",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8448783",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2272819",NA,"48","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3545637",NA,"50","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36088782",NA,"182","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35532312",NA,"178","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33065273",NA,"74","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31346781",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30681030",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30586072",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29686805",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29481979",NA,"256","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30580350",NA,"112","",NA,NA,NA,"years",40.1,NA,NA,NA,NA
NA,"17955168",NA,"409","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16305601",NA,"38","singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15689193",NA,"696","france",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12887391",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11934342",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11760976",NA,"1083","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11719739",NA,"44","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34085549",NA,"154","turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31752521",NA,"865","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31571632",NA,"15","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29947936",NA,"2011","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28632763",NA,"407","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28326321",NA,"56","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26566938",NA,"4","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24856370",NA,"14","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23446085",NA,"36","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23421731",NA,"29","",NA,NA,NA,NA,NA,NA,9,16,NA
NA,"21749635",NA,"9","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18758401",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18549361",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17059439",NA,"90","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16256333",NA,"46","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15330821",NA,"18","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15252726",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12828881",NA,"50","united kingdom",NA,NA,NA,"years",50,NA,NA,NA,NA
NA,"12601104",NA,"118","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11279971",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7991067",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3329967",NA,"198","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35034023",NA,"96","south korea",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32808029",NA,"19","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32621321",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32451827",NA,"50","india",NA,NA,NA,NA,NA,NA,6,12,NA
NA,"31719278",NA,"200","turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31456119",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29485673",NA,"6","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27670440",NA,"80","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28850455",NA,"11","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25926620",NA,"887","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24833212",NA,"44","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24726041",NA,NA,"germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22341998",NA,"104","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21943616",NA,"63","india",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19794995",NA,"17","south korea",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16527404",NA,"54","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12964452",NA,"6","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8904620",NA,"166","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1705921",NA,"55","netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36782182",NA,"48","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35331020",NA,"1923","",NA,NA,NA,"years",NA,NA,14,19,NA
NA,"31977938",NA,"27","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31317792",NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30996181",NA,"44","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30957220",NA,"6","france",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30506568",NA,"1108","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26952012",NA,"9","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26472297",NA,"6","",NA,NA,NA,"years",NA,NA,18,60,NA
NA,"23230238",NA,"7","taiwan, malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22523416",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20394243",NA,"46","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17724283",NA,"52","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218377",NA,"14","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9748059",NA,"52","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6887078",NA,"18","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7034532",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36942411",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29350303",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27709555",NA,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24875925",NA,"44","canada",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23943642",NA,"272","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15614241",NA,"24","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9934574",NA,"15","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8534460",NA,"16","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7601299",NA,"238","italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1379152",NA,"5000","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30665504",NA,"49","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26337644",NA,NA,"spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25600719",NA,"52","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25238714",NA,NA,"iran",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22517298",NA,"129","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21711255",NA,"50","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21700646",NA,"82","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20649650",NA,"10","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20383515",NA,"120","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17563843",NA,"593","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16419567",NA,"90","germany",NA,NA,NA,NA,NA,NA,8,18,NA
NA,"8350289",NA,"33","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2186067",NA,"116","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2182566",NA,"82","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6344625",NA,"269","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36672757",NA,"6","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36310189",NA,"45","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34374330",NA,"35","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33715955",NA,"156","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32942790",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31529183",NA,"11","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31065305",NA,NA,"china",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29720818",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28738895",NA,"19","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26316194",NA,"83","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23845200",NA,"20","",NA,NA,NA,"years",NA,NA,NA,NA,NA
NA,"22354262",NA,"43","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22288671",NA,"81","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20605552",NA,"80","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17875033",NA,"45","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15482360",NA,"16","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11311033",NA,"141","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10543584",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9793697",NA,"100","",NA,NA,NA,"years",17.9,2.7,15.2,20.6,NA
NA,"36948579",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34806783",NA,"230","",NA,NA,NA,"years",44.9,NA,NA,NA,NA
NA,"29987329",NA,"32","denmark",NA,NA,NA,"years",NA,NA,18,65,NA
NA,"28922046",NA,"45","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28340566",NA,"35","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25170037",NA,"40","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19339283",NA,"9","",NA,NA,NA,"years",13.1,NA,NA,NA,NA
NA,"16472338",NA,"25","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16150254",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15154860",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15109513",NA,"34","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15108829",NA,"215","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11595012",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9820258",NA,"26","denmark",NA,NA,NA,"years",NA,NA,20,59,NA
NA,"7960728",NA,"18","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1335361",NA,"36","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32212288",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31661579",NA,"39","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31607243",NA,"309","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27557443",NA,"18","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24916858",NA,"783","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18624804",NA,"76","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18377380",NA,"20","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17955170",NA,"28","",NA,NA,NA,"years",35.6,NA,NA,NA,NA
NA,"17066105",NA,"100","nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12752398",NA,"15","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10468503",NA,"16","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9793702",NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34570902",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34297333",NA,"37","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34128999",NA,"476","united states",NA,NA,NA,"years",NA,NA,18,75,NA
NA,"32544109",NA,"40","iran",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31359173",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26229071",NA,"77","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25441170",NA,"90","denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18502781",NA,"32","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17376114",NA,"184","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15546268",NA,"18","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12383058",NA,"8","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11588634",NA,"30","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2181979",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35977820",NA,"33","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35907492",NA,"28","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35633025",NA,"164","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34687308",NA,"65","iran",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34551759",NA,"21","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33709864",NA,"140","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26946730",NA,"66","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23415640",NA,"43","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17309715",NA,"47","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8936891",NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3515290",NA,"5","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35029519",NA,"02","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30893319",NA,"108","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30028477",NA,"75","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28356053",NA,"62","iran",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23695063",NA,NA,"italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22994519",NA,"23","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19554418",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19305490",NA,"125","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17362835",NA,"8","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16492611",NA,"301","italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10902294",NA,"169","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8706118",NA,"95","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2405733",NA,"40","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33904437",NA,"179","india",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32349538",NA,"9","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30910061",NA,"53","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30813155",NA,"160","turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28745080",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24989870",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21681585",NA,"8","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17684881",NA,"60","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15735614",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9929022",NA,"16","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2272094",NA,"19","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36321947",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34635194",NA,"13","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33809023",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31054485",NA,"48","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28735832",NA,"19","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28432757",NA,"402","norway",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27666722",NA,"105","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25908221",NA,"394","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23278515",NA,"11","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19220310",NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17257238",NA,"25","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16146477",NA,"156","",NA,NA,NA,"years",NA,NA,9,17,NA
NA,"2522746",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35962748",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33953911",NA,"78","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33677741",NA,"978","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32450871",NA,"28","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30077942",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28730562",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25600718",NA,"2","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25139586",NA,"12","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22790281",NA,"204","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18941935",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17416124",NA,"32","",NA,NA,NA,"years",36,NA,NA,NA,NA
NA,"11251703",NA,"17","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10735768",NA,"35","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9074911",NA,"29","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7854485",NA,"100","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6302862",NA,"86","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36190679",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34941197",NA,"277","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34325483",NA,"120","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32320055",NA,"3","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29475774",NA,"100","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25577713",NA,"41","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18196172",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
