"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"15589098",,"100","",,"dementia, cognitive impairment",,,,,,,,,,"HIV infection and aging",,1,"projTutoParkinson","2023-12-28"
,"15579291",,"25","",,"",,,,,,,,,,"poorly understood",,1,"projTutoParkinson","2023-12-28"
,"15579285",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15375590",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15250847",,,"united kingdom",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15207433",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15207414",,,"",,"dementia, atherosclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15206739",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15138623",,"39","italy",,"dementia, ",,,,,,,,,,"demented",,1,"projTutoParkinson","2023-12-28"
,"15138359",,,"united states",,"breast cancer, cardiovascular disease, dementia, atherosclerosis, multiple sclerosis, diabetes, stroke, cancer, neuromuscular disease, multiple sclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15103481",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15036404",,,"",,"cardiovascular disease, dementia, chronic obstructive pulmonary disease",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15023103",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"14991826",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"14991453",,,"",,"alzheimer's disease, diagnostic tests , depression, dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"14579086",,"42","",,"cognitive impairment, dementia",,,,,,,,,,"mild cognitive impairment",,1,"projTutoParkinson","2023-12-28"
,"12938155",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12834522",,,"sweden",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12809998",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12754355",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12624852",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12614926",,,"",,"parkinson's disease, atherosclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12589106",,,"mali",,"cadasil, stroke, dementia, migraine",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12571825",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12480737",,,"",,"dementia, diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12429601",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12417447",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12417362",,,"",,"dementia, stroke, antiphospholipid syndrome",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12387685",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12366626",,,"",,"hypertension , dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12210786",,,"japan",,"dementia, cardiovascular disease",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12197857",,,"",,"depression, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12151841",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12112190",,,"",,"depression, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"12056933",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11796140",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11835448",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11755458",,,"",,"dementia, rich, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11528529",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11502913",,,"",,"parkinson's disease, constipation",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11374223",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11302075",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11245715",,,"",,"cadasil, migraine, dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11148229",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11137512",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"11136353",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"10802040",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"10665497",,,"",,"parkinson's disease, progressive supranuclear palsy",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"10654093",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"10604507",,"203","",,"dementia, ",,,,,,,,,,"older people without prior cognitive or functional impairment",,1,"projTutoParkinson","2023-12-28"
,"10584666",,,"finland",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"10529754",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9869318",,,"",,"cognitive impairment, dementia, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9855543",,,"italy",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9844033",,"336","",,"cognitive impairment, dementia",,,,,,,,,,"Alzheimer's disease 3%, senile dementia",,1,"projTutoParkinson","2023-12-28"
,"9693498",,,"",,"sneddon syndrome, lupus, antiphospholipid syndrome, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9450778",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9305342",,"194","",,"alzheimer's disease, clinical signs and symptoms, dementia",,,,,,,,,,"major depression",,1,"projTutoParkinson","2023-12-28"
,"9359935",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9261837",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9222170",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"9153465",,"242","",,"dementia, stroke",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"9099411",,"142","",,"depression, dementia",,,,,,,,,,"depression",,1,"projTutoParkinson","2023-12-28"
,"9007313",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"8699058",,,"",,"aids, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"8618665",,,"",,"dementia, stroke",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"8618660",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"8606283",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"8630210",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"10159772",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7664189",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7848130",,,"mali, italy",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7986172",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7836961",,,"",,"stroke, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7952237",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7808582",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7923743",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"8021702",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7810292",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7903297",,,"japan",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"8330852",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"1584182",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"1867282",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"2023019",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"1801759",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"2219202",,,"",,"stroke, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"2214306",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"2329250",,,"",,"clostridium difficile, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"3335690",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"3625988",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"3712290",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"4061437",,,"",,"measles, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"6538270",,,"",,"parkinson's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"6573136",,,"",,"amyotrophic lateral sclerosis, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"7161139",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
